# Reviewed baseline for diagnostics that predate the current policy gate.
# Format: repository-relative path<TAB>line<TAB>rule<TAB>symbol.
# New diagnostics are never accepted by this file; remove entries as debt is fixed.
crates/slingshot-agent-connection/src/authentication/identity_management_connector_tests.rs	139	numeric-value-carries-no-name	8192
crates/slingshot-agent-connection/src/authentication/identity_management_exchange.rs	109	declared-name-is-not-spelled-in-full	f
crates/slingshot-agent-connection/src/authentication/identity_management_exchange.rs	109	declared-name-is-not-spelled-in-full	fmt
crates/slingshot-agent-connection/src/authentication/identity_management_exchange.rs	259	numeric-value-carries-no-name	3
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	21	declared-name-is-not-spelled-in-full	S
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	21	fallible-interface-omits-its-failure-section	exchange_http1
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	21	function-branches-too-many-ways	exchange_http1 reaches 17
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	55	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	55	numeric-value-carries-no-name	200
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	58	numeric-value-carries-no-name	300
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	58	numeric-value-carries-no-name	400
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	93	numeric-value-carries-no-name	2
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	152	declared-name-is-not-spelled-in-full	S
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	160	numeric-value-carries-no-name	13
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	162	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	162	numeric-value-carries-no-name	32
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	168	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	169	numeric-value-carries-no-name	10
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	171	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	171	numeric-value-carries-no-name	600
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	177	numeric-value-carries-no-name	2
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	201	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	201	numeric-value-carries-no-name	32
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	208	declared-name-is-not-spelled-in-full	n
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	220	declared-name-is-not-spelled-in-full	S
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	258	function-branches-too-many-ways	framing reaches 13
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	294	declared-name-is-not-spelled-in-full	S
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	294	declared-name-is-not-spelled-in-full	a
crates/slingshot-agent-connection/src/authentication/identity_management_http1.rs	295	declared-name-is-not-spelled-in-full	a
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	7	numeric-value-carries-no-name	1000
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	12	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	27	numeric-value-carries-no-name	14
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	147	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	149	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	151	numeric-value-carries-no-name	1000
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	159	numeric-value-carries-no-name	1000
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	173	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http1_tests.rs	202	numeric-value-carries-no-name	16
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	41	declared-name-is-not-spelled-in-full	S
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	41	fallible-interface-omits-its-failure-section	exchange_http2
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	92	numeric-value-carries-no-name	15
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	93	numeric-value-carries-no-name	0x10
